image,NLBPresent
DSC04807_0,1
DSC04807_1,1
DSC04807_2,1
DSC04807_3,1
DSC04808_0,1
DSC04808_1,1
DSC04808_2,1
DSC04808_3,1
DSC04809_0,1
DSC04809_1,1
DSC04809_2,1
DSC04809_3,1
DSC04810_0,1
DSC04810_1,1
DSC04810_2,1
DSC04810_3,1
DSC04811_0,1
DSC04811_1,1
DSC04811_2,1
DSC04811_3,1
DSC04812_0,1
DSC04812_1,1
DSC04812_2,1
DSC04812_3,1
DSC04813_0,1
DSC04813_1,1
DSC04813_2,1
DSC04813_3,1
DSC04814_0,1
DSC04814_1,1
DSC04814_2,1
DSC04814_3,1
DSC04815_0,1
DSC04815_1,1
DSC04815_2,1
DSC04815_3,1
DSC04816_0,0
DSC04816_1,1
DSC04816_2,1
DSC04816_3,1
DSC04817_0,1
DSC04817_1,1
DSC04817_2,1
DSC04817_3,1
DSC04818_0,1
DSC04818_1,1
DSC04818_2,1
DSC04818_3,0
DSC04819_0,0
DSC04819_1,1
DSC04819_2,0
DSC04819_3,1
DSC04820_0,1
DSC04820_1,1
DSC04820_2,0
DSC04820_3,1
DSC04821_0,1
DSC04821_1,0
DSC04821_2,0
DSC04821_3,1
DSC04822_0,0
DSC04822_1,0
DSC04822_2,1
DSC04822_3,1
DSC04823_0,0
DSC04823_1,1
DSC04823_2,0
DSC04823_3,1
DSC04824_0,1
DSC04824_1,1
DSC04824_2,1
DSC04824_3,0
DSC04825_0,1
DSC04825_1,1
DSC04825_2,1
DSC04825_3,1
DSC04826_0,1
DSC04826_1,1
DSC04826_2,1
DSC04826_3,1
DSC04827_0,1
DSC04827_1,1
DSC04827_2,1
DSC04827_3,1
DSC04828_0,0
DSC04828_1,1
DSC04828_2,1
DSC04828_3,1
DSC04829_0,1
DSC04829_1,1
DSC04829_2,1
DSC04829_3,0
DSC04830_0,1
DSC04830_1,1
DSC04830_2,1
DSC04830_3,1
DSC04831_0,1
DSC04831_1,1
DSC04831_2,1
DSC04831_3,1
DSC04832_0,1
DSC04832_1,1
DSC04832_2,1
DSC04832_3,1
DSC04833_0,1
DSC04833_1,1
DSC04833_2,1
DSC04833_3,1
DSC04834_0,1
DSC04834_1,1
DSC04834_2,1
DSC04834_3,1
DSC04835_0,1
DSC04835_1,1
DSC04835_2,1
DSC04835_3,1
DSC04836_0,1
DSC04836_1,1
DSC04836_2,1
DSC04836_3,1
DSC04837_0,0
DSC04837_1,1
DSC04837_2,1
DSC04837_3,1
DSC04838_0,1
DSC04838_1,1
DSC04838_2,1
DSC04838_3,1
DSC04839_0,1
DSC04839_1,1
DSC04839_2,1
DSC04839_3,1
DSC04840_0,1
DSC04840_1,1
DSC04840_2,1
DSC04840_3,1
DSC04841_0,1
DSC04841_1,1
DSC04841_2,1
DSC04841_3,1
DSC04842_0,1
DSC04842_1,1
DSC04842_2,1
DSC04842_3,1
DSC04843_0,0
DSC04843_1,1
DSC04843_2,1
DSC04843_3,1
DSC04844_0,1
DSC04844_1,1
DSC04844_2,1
DSC04844_3,1
DSC04845_0,1
DSC04845_1,1
DSC04845_2,1
DSC04845_3,1
DSC04846_0,1
DSC04846_1,1
DSC04846_2,1
DSC04846_3,1
DSC04847_0,1
DSC04847_1,1
DSC04847_2,1
DSC04847_3,1
DSC04848_0,1
DSC04848_1,1
DSC04848_2,0
DSC04848_3,1
DSC04849_0,1
DSC04849_1,1
DSC04849_2,1
DSC04849_3,1
DSC04850_0,1
DSC04850_1,1
DSC04850_2,1
DSC04850_3,1
DSC04851_0,1
DSC04851_1,1
DSC04851_2,1
DSC04851_3,1
DSC04852_0,1
DSC04852_1,1
DSC04852_2,1
DSC04852_3,1
DSC04853_0,0
DSC04853_1,1
DSC04853_2,0
DSC04853_3,1
DSC04854_0,1
DSC04854_1,1
DSC04854_2,1
DSC04854_3,1
DSC04855_0,1
DSC04855_1,0
DSC04855_2,0
DSC04855_3,1
DSC04856_0,0
DSC04856_1,1
DSC04856_2,0
DSC04856_3,1
DSC04857_0,1
DSC04857_1,1
DSC04857_2,1
DSC04857_3,1
DSC04858_0,1
DSC04858_1,1
DSC04858_2,1
DSC04858_3,1
DSC04859_0,1
DSC04859_1,1
DSC04859_2,1
DSC04859_3,1
DSC04860_0,1
DSC04860_1,1
DSC04860_2,1
DSC04860_3,1
DSC04861_0,1
DSC04861_1,0
DSC04861_2,1
DSC04861_3,1
DSC04862_0,1
DSC04862_1,1
DSC04862_2,0
DSC04862_3,1
DSC04863_0,1
DSC04863_1,1
DSC04863_2,1
DSC04863_3,1
DSC04864_0,1
DSC04864_1,1
DSC04864_2,1
DSC04864_3,1
DSC04865_0,1
DSC04865_1,1
DSC04865_2,1
DSC04865_3,1
DSC04866_0,1
DSC04866_1,1
DSC04866_2,1
DSC04866_3,1
DSC04867_0,1
DSC04867_1,1
DSC04867_2,1
DSC04867_3,1
DSC04868_0,1
DSC04868_1,1
DSC04868_2,1
DSC04868_3,1
DSC04869_0,1
DSC04869_1,1
DSC04869_2,1
DSC04869_3,1
DSC04870_0,1
DSC04870_1,1
DSC04870_2,1
DSC04870_3,1
DSC04871_0,1
DSC04871_1,1
DSC04871_2,1
DSC04871_3,1
DSC04872_0,1
DSC04872_1,1
DSC04872_2,1
DSC04872_3,1
DSC04873_0,1
DSC04873_1,1
DSC04873_2,1
DSC04873_3,1
DSC04874_0,1
DSC04874_1,1
DSC04874_2,1
DSC04874_3,1
DSC04875_0,1
DSC04875_1,1
DSC04875_2,1
DSC04875_3,1
DSC04876_0,1
DSC04876_1,1
DSC04876_2,1
DSC04876_3,1
DSC04877_0,1
DSC04877_1,1
DSC04877_2,1
DSC04877_3,1
DSC04878_0,1
DSC04878_1,1
DSC04878_2,1
DSC04878_3,1
DSC04879_0,1
DSC04879_1,1
DSC04879_2,1
DSC04879_3,1
DSC04880_0,1
DSC04880_1,1
DSC04880_2,1
DSC04880_3,1
DSC04881_0,1
DSC04881_1,1
DSC04881_2,1
DSC04881_3,1
DSC04882_0,1
DSC04882_1,1
DSC04882_2,1
DSC04882_3,1
DSC04883_0,1
DSC04883_1,1
DSC04883_2,1
DSC04883_3,1
DSC04884_0,0
DSC04884_1,1
DSC04884_2,0
DSC04884_3,1
DSC04885_0,1
DSC04885_1,1
DSC04885_2,1
DSC04885_3,1
DSC04886_0,1
DSC04886_1,1
DSC04886_2,1
DSC04886_3,1
DSC04887_0,1
DSC04887_1,1
DSC04887_2,1
DSC04887_3,1
DSC04888_0,1
DSC04888_1,1
DSC04888_2,1
DSC04888_3,1
DSC04889_0,1
DSC04889_1,1
DSC04889_2,1
DSC04889_3,1
DSC04890_0,1
DSC04890_1,1
DSC04890_2,1
DSC04890_3,1
DSC04891_0,1
DSC04891_1,1
DSC04891_2,1
DSC04891_3,1
DSC04892_0,1
DSC04892_1,1
DSC04892_2,1
DSC04892_3,1
DSC04893_0,1
DSC04893_1,1
DSC04893_2,1
DSC04893_3,1
DSC04894_0,1
DSC04894_1,1
DSC04894_2,1
DSC04894_3,1
DSC04895_0,1
DSC04895_1,1
DSC04895_2,1
DSC04895_3,1
DSC04896_0,1
DSC04896_1,1
DSC04896_2,1
DSC04896_3,1
DSC04897_0,1
DSC04897_1,1
DSC04897_2,1
DSC04897_3,1
DSC04898_0,1
DSC04898_1,1
DSC04898_2,1
DSC04898_3,1
DSC04899_0,1
DSC04899_1,1
DSC04899_2,1
DSC04899_3,1
DSC04900_0,1
DSC04900_1,1
DSC04900_2,1
DSC04900_3,1
DSC04901_0,1
DSC04901_1,1
DSC04901_2,1
DSC04901_3,1
DSC04902_0,1
DSC04902_1,1
DSC04902_2,1
DSC04902_3,1
DSC04903_0,1
DSC04903_1,1
DSC04903_2,1
DSC04903_3,1
DSC04904_0,1
DSC04904_1,1
DSC04904_2,1
DSC04904_3,1
DSC04905_0,1
DSC04905_1,1
DSC04905_2,1
DSC04905_3,1
DSC04906_0,1
DSC04906_1,1
DSC04906_2,1
DSC04906_3,1
DSC04907_0,1
DSC04907_1,1
DSC04907_2,1
DSC04907_3,1
DSC04908_0,1
DSC04908_1,1
DSC04908_2,1
DSC04908_3,1
DSC04909_0,1
DSC04909_1,1
DSC04909_2,1
DSC04909_3,1
DSC04910_0,1
DSC04910_1,1
DSC04910_2,1
DSC04910_3,1
DSC04911_0,1
DSC04911_1,1
DSC04911_2,1
DSC04911_3,1
DSC04912_0,1
DSC04912_1,1
DSC04912_2,1
DSC04912_3,1
DSC04913_0,1
DSC04913_1,1
DSC04913_2,1
DSC04913_3,1
DSC04914_0,1
DSC04914_1,1
DSC04914_2,1
DSC04914_3,1
DSC04915_0,1
DSC04915_1,1
DSC04915_2,1
DSC04915_3,1
DSC04916_0,1
DSC04916_1,1
DSC04916_2,1
DSC04916_3,1
DSC04917_0,1
DSC04917_1,1
DSC04917_2,1
DSC04917_3,1
DSC04918_0,1
DSC04918_1,1
DSC04918_2,1
DSC04918_3,1
DSC04919_0,1
DSC04919_1,1
DSC04919_2,1
DSC04919_3,1
DSC04920_0,1
DSC04920_1,1
DSC04920_2,1
DSC04920_3,0
DSC04921_0,1
DSC04921_1,1
DSC04921_2,1
DSC04921_3,1
DSC04922_0,1
DSC04922_1,1
DSC04922_2,1
DSC04922_3,1
DSC04923_0,1
DSC04923_1,1
DSC04923_2,1
DSC04923_3,1
DSC04924_0,1
DSC04924_1,1
DSC04924_2,1
DSC04924_3,1
DSC04925_0,1
DSC04925_1,1
DSC04925_2,1
DSC04925_3,1
DSC04926_0,1
DSC04926_1,0
DSC04926_2,1
DSC04926_3,1
DSC04927_0,1
DSC04927_1,1
DSC04927_2,0
DSC04927_3,1
DSC04928_0,1
DSC04928_1,1
DSC04928_2,1
DSC04928_3,1
DSC04929_0,0
DSC04929_1,1
DSC04929_2,0
DSC04929_3,1
DSC04930_0,1
DSC04930_1,0
DSC04930_2,1
DSC04930_3,0
DSC04931_0,1
DSC04931_1,1
DSC04931_2,1
DSC04931_3,1
DSC04932_0,1
DSC04932_1,1
DSC04932_2,1
DSC04932_3,1
DSC04933_0,1
DSC04933_1,1
DSC04933_2,1
DSC04933_3,1
DSC04934_0,1
DSC04934_1,1
DSC04934_2,1
DSC04934_3,1
DSC04935_0,1
DSC04935_1,1
DSC04935_2,1
DSC04935_3,1
DSC04936_0,1
DSC04936_1,1
DSC04936_2,1
DSC04936_3,1
DSC04937_0,1
DSC04937_1,1
DSC04937_2,1
DSC04937_3,1
DSC04938_0,1
DSC04938_1,1
DSC04938_2,1
DSC04938_3,1
DSC04939_0,1
DSC04939_1,1
DSC04939_2,1
DSC04939_3,1
DSC04940_0,1
DSC04940_1,1
DSC04940_2,1
DSC04940_3,0
DSC04941_0,1
DSC04941_1,1
DSC04941_2,1
DSC04941_3,1
DSC04942_0,1
DSC04942_1,1
DSC04942_2,0
DSC04942_3,1
DSC04943_0,1
DSC04943_1,1
DSC04943_2,1
DSC04943_3,1
DSC04944_0,0
DSC04944_1,1
DSC04944_2,1
DSC04944_3,1
DSC04945_0,1
DSC04945_1,1
DSC04945_2,1
DSC04945_3,1
DSC04946_0,1
DSC04946_1,1
DSC04946_2,1
DSC04946_3,1
DSC04947_0,1
DSC04947_1,1
DSC04947_2,1
DSC04947_3,1
DSC04948_0,1
DSC04948_1,1
DSC04948_2,1
DSC04948_3,1
DSC04949_0,1
DSC04949_1,1
DSC04949_2,1
DSC04949_3,1
DSC04950_0,1
DSC04950_1,1
DSC04950_2,1
DSC04950_3,1
DSC04951_0,1
DSC04951_1,1
DSC04951_2,1
DSC04951_3,1
DSC04952_0,1
DSC04952_1,1
DSC04952_2,1
DSC04952_3,1
DSC04953_0,1
DSC04953_1,1
DSC04953_2,1
DSC04953_3,1
DSC04954_0,1
DSC04954_1,1
DSC04954_2,1
DSC04954_3,0
DSC04955_0,1
DSC04955_1,1
DSC04955_2,1
DSC04955_3,1
DSC04956_0,1
DSC04956_1,1
DSC04956_2,1
DSC04956_3,1
DSC04957_0,1
DSC04957_1,1
DSC04957_2,1
DSC04957_3,1
DSC04958_0,1
DSC04958_1,1
DSC04958_2,1
DSC04958_3,1
DSC04959_0,1
DSC04959_1,1
DSC04959_2,1
DSC04959_3,1
DSC04960_0,1
DSC04960_1,1
DSC04960_2,1
DSC04960_3,1
DSC04961_0,1
DSC04961_1,1
DSC04961_2,1
DSC04961_3,1
DSC04962_0,1
DSC04962_1,0
DSC04962_2,1
DSC04962_3,1
DSC04963_0,1
DSC04963_1,0
DSC04963_2,1
DSC04963_3,1
DSC04964_0,1
DSC04964_1,1
DSC04964_2,1
DSC04964_3,1
DSC04965_0,1
DSC04965_1,1
DSC04965_2,1
DSC04965_3,1
DSC04966_0,1
DSC04966_1,0
DSC04966_2,1
DSC04966_3,1
DSC04967_0,1
DSC04967_1,1
DSC04967_2,1
DSC04967_3,1
DSC04968_0,1
DSC04968_1,1
DSC04968_2,1
DSC04968_3,1
DSC04969_0,1
DSC04969_1,1
DSC04969_2,1
DSC04969_3,0
DSC04970_0,1
DSC04970_1,1
DSC04970_2,1
DSC04970_3,1
DSC04971_0,0
DSC04971_1,1
DSC04971_2,1
DSC04971_3,1
DSC04972_0,1
DSC04972_1,1
DSC04972_2,1
DSC04972_3,1
DSC04973_0,1
DSC04973_1,1
DSC04973_2,1
DSC04973_3,1
DSC04974_0,1
DSC04974_1,1
DSC04974_2,0
DSC04974_3,1
DSC04975_0,1
DSC04975_1,1
DSC04975_2,1
DSC04975_3,0
DSC04976_0,1
DSC04976_1,1
DSC04976_2,1
DSC04976_3,1
DSC04977_0,1
DSC04977_1,1
DSC04977_2,1
DSC04977_3,1
DSC04978_0,1
DSC04978_1,1
DSC04978_2,1
DSC04978_3,1
DSC04979_0,1
DSC04979_1,1
DSC04979_2,1
DSC04979_3,1
DSC04980_0,1
DSC04980_1,1
DSC04980_2,1
DSC04980_3,1
DSC04981_0,1
DSC04981_1,1
DSC04981_2,1
DSC04981_3,1
DSC04982_0,1
DSC04982_1,1
DSC04982_2,1
DSC04982_3,1
DSC04983_0,1
DSC04983_1,1
DSC04983_2,1
DSC04983_3,1
DSC04984_0,0
DSC04984_1,0
DSC04984_2,0
DSC04984_3,1
DSC04985_0,0
DSC04985_1,0
DSC04985_2,0
DSC04985_3,1
DSC04986_0,0
DSC04986_1,0
DSC04986_2,1
DSC04986_3,1
DSC04987_0,1
DSC04987_1,0
DSC04987_2,1
DSC04987_3,1
DSC04988_0,1
DSC04988_1,1
DSC04988_2,1
DSC04988_3,1
DSC04989_0,1
DSC04989_1,1
DSC04989_2,1
DSC04989_3,1
DSC04990_0,0
DSC04990_1,1
DSC04990_2,0
DSC04990_3,0
DSC04991_0,1
DSC04991_1,0
DSC04991_2,1
DSC04991_3,1
DSC04992_0,0
DSC04992_1,0
DSC04992_2,0
DSC04992_3,0
DSC04993_0,0
DSC04993_1,0
DSC04993_2,0
DSC04993_3,0
DSC04994_0,1
DSC04994_1,1
DSC04994_2,0
DSC04994_3,1
DSC04995_0,1
DSC04995_1,0
DSC04995_2,1
DSC04995_3,1
DSC04996_0,1
DSC04996_1,1
DSC04996_2,1
DSC04996_3,1
DSC04997_0,1
DSC04997_1,1
DSC04997_2,0
DSC04997_3,0
DSC04998_0,1
DSC04998_1,1
DSC04998_2,1
DSC04998_3,0
DSC04999_0,1
DSC04999_1,1
DSC04999_2,1
DSC04999_3,1
DSC05000_0,1
DSC05000_1,0
DSC05000_2,1
DSC05000_3,1
DSC05001_0,1
DSC05001_1,1
DSC05001_2,1
DSC05001_3,1
DSC05002_0,1
DSC05002_1,1
DSC05002_2,1
DSC05002_3,0
DSC05003_0,0
DSC05003_1,1
DSC05003_2,1
DSC05003_3,1
DSC05004_0,1
DSC05004_1,1
DSC05004_2,0
DSC05004_3,1
DSC05005_0,1
DSC05005_1,1
DSC05005_2,1
DSC05005_3,1
DSC05006_0,1
DSC05006_1,1
DSC05006_2,1
DSC05006_3,1
DSC05007_0,1
DSC05007_1,1
DSC05007_2,1
DSC05007_3,1
DSC05008_0,1
DSC05008_1,1
DSC05008_2,0
DSC05008_3,1
DSC05009_0,1
DSC05009_1,1
DSC05009_2,1
DSC05009_3,1
DSC05010_0,1
DSC05010_1,1
DSC05010_2,1
DSC05010_3,1
DSC05011_0,1
DSC05011_1,1
DSC05011_2,0
DSC05011_3,1
DSC05012_0,1
DSC05012_1,1
DSC05012_2,1
DSC05012_3,1
DSC05013_0,1
DSC05013_1,1
DSC05013_2,1
DSC05013_3,1
DSC05014_0,1
DSC05014_1,1
DSC05014_2,1
DSC05014_3,1
DSC05015_0,1
DSC05015_1,1
DSC05015_2,1
DSC05015_3,1
DSC05016_0,1
DSC05016_1,1
DSC05016_2,1
DSC05016_3,1
DSC05017_0,1
DSC05017_1,1
DSC05017_2,1
DSC05017_3,1
DSC05018_0,1
DSC05018_1,1
DSC05018_2,1
DSC05018_3,1
DSC05019_0,1
DSC05019_1,1
DSC05019_2,1
DSC05019_3,1
DSC05020_0,1
DSC05020_1,1
DSC05020_2,1
DSC05020_3,1
DSC05021_0,1
DSC05021_1,1
DSC05021_2,1
DSC05021_3,0
DSC05022_0,1
DSC05022_1,1
DSC05022_2,1
DSC05022_3,1
DSC05023_0,0
DSC05023_1,0
DSC05023_2,0
DSC05023_3,1
DSC05024_0,0
DSC05024_1,0
DSC05024_2,0
DSC05024_3,0
DSC05025_0,1
DSC05025_1,0
DSC05025_2,1
DSC05025_3,0
DSC05026_0,1
DSC05026_1,0
DSC05026_2,1
DSC05026_3,1
DSC05027_0,1
DSC05027_1,1
DSC05027_2,1
DSC05027_3,1
DSC05028_0,1
DSC05028_1,0
DSC05028_2,1
DSC05028_3,1
DSC05029_0,1
DSC05029_1,1
DSC05029_2,1
DSC05029_3,1
DSC05030_0,1
DSC05030_1,1
DSC05030_2,1
DSC05030_3,1
DSC05031_0,1
DSC05031_1,1
DSC05031_2,1
DSC05031_3,1
DSC05032_0,1
DSC05032_1,1
DSC05032_2,1
DSC05032_3,1
DSC05033_0,1
DSC05033_1,1
DSC05033_2,1
DSC05033_3,1
DSC05034_0,1
DSC05034_1,1
DSC05034_2,1
DSC05034_3,1
DSC05036,0
DSC05037,1
DSC05038,0
DSC05039,0
DSC05040,0
DSC05041,0
DSC05042,0
DSC05043,0
DSC05044,0
DSC05045,0
DSC05046,0
DSC05047,0
DSC05048,0
DSC05049,0
DSC05050,1
DSC05051,1
DSC05052,0
DSC05053,0
DSC05054,0
DSC05055,1
DSC05056,0
DSC05057,1
DSC05058,0
DSC05059,0
DSC05060,0
DSC05061,0
DSC05062,0
DSC05063,0
DSC05064,0
DSC05065,0
DSC05066,1
DSC05067,0
DSC05068,0
DSC05069,0
DSC05070,1
DSC05071,0
DSC05072,0
DSC05073,0
DSC05074,0
DSC05075,0
DSC05076,0
DSC05077,0
DSC05078,0
DSC05079,0
DSC05080,0
DSC05081,0
DSC05082,1
DSC05083,0
DSC05084,0
DSC05085,1
DSC05086,1
DSC05087,1
DSC05088,1
DSC05089,0
DSC05090,0
DSC05091,1
DSC05092,1
DSC05093,0
DSC05094,0
DSC05095,1
DSC05096,1
DSC05097,1
DSC05098,1
DSC05099,1
DSC05100,1
DSC05101,1
DSC05102,1
DSC05103,1
DSC05104,1
DSC05105,1
DSC05106,1
DSC05107,1
DSC05108,1
DSC05109,0
DSC05110,1
DSC05111,1
DSC05112,0
DSC05113,1
DSC05114,0
DSC05115,0
DSC05116,0
DSC05117,0
DSC05118,0
DSC05119,0
DSC05120,1
DSC05121,1
DSC05122,1
DSC05123,1
DSC05124,1
DSC05125,1
DSC05126,0
DSC05127,0
DSC05128,1
DSC05129,1
DSC05130,1
DSC05131,1
DSC05132,1
DSC05133,1
DSC05134,0
DSC05135,0
DSC05136,0
DSC05137,0
DSC05138,0
DSC05139,0
DSC05140,0
DSC05141,0
DSC05142,0
DSC05143,0
DSC05144,0
DSC05145,0
DSC05146,0
DSC05147,0
DSC05148,0
DSC05149,0
DSC05150,0
DSC05151,0
DSC05152,0
DSC05153,0
DSC05154,0
DSC05155,0
DSC05156,0
DSC05157,0
DSC05158,0
DSC05159,0
DSC05160,0
DSC05161,0
DSC05162,1
DSC05163,1
DSC05164,0
DSC05165,0
DSC05166,0
DSC05167,0
DSC05168,0
DSC05169,0
DSC05170,0
DSC05171,0
DSC05172,1
DSC05174,0
DSC05175,1
DSC05176,1
DSC05177,0
DSC05178,0
DSC05179,0
DSC05180,0
DSC05181,0
DSC05182,0
DSC05382_0,0
DSC05382_1,1
DSC05382_2,1
DSC05382_3,1
DSC05383_0,0
DSC05383_1,0
DSC05383_2,1
DSC05383_3,1
DSC05384_0,0
DSC05384_1,1
DSC05384_2,1
DSC05384_3,1
DSC05385_0,1
DSC05385_1,1
DSC05385_2,1
DSC05385_3,0
DSC05386_0,1
DSC05386_1,1
DSC05386_2,1
DSC05386_3,1
DSC05387_0,1
DSC05387_1,1
DSC05387_2,1
DSC05387_3,1
DSC05388_0,1
DSC05388_1,1
DSC05388_2,1
DSC05388_3,1
DSC05389_0,1
DSC05389_1,1
DSC05389_2,1
DSC05389_3,1
DSC05390_0,1
DSC05390_1,1
DSC05390_2,1
DSC05390_3,1
DSC05391_0,0
DSC05391_1,1
DSC05391_2,0
DSC05391_3,1
DSC05392_0,1
DSC05392_1,0
DSC05392_2,0
DSC05392_3,1
DSC05393_0,1
DSC05393_1,1
DSC05393_2,1
DSC05393_3,1
DSC05394_0,0
DSC05394_1,1
DSC05394_2,0
DSC05394_3,1
DSC05395_0,1
DSC05395_1,1
DSC05395_2,1
DSC05395_3,1
DSC05396_0,1
DSC05396_1,1
DSC05396_2,1
DSC05396_3,0
DSC05397_0,1
DSC05397_1,1
DSC05397_2,1
DSC05397_3,1
DSC05398_0,1
DSC05398_1,1
DSC05398_2,1
DSC05398_3,1
DSC05399_0,1
DSC05399_1,1
DSC05399_2,1
DSC05399_3,1
DSC05400_0,1
DSC05400_1,1
DSC05400_2,1
DSC05400_3,1
DSC05401_0,1
DSC05401_1,0
DSC05401_2,1
DSC05401_3,1
DSC05402_0,1
DSC05402_1,1
DSC05402_2,1
DSC05402_3,1
DSC05403_0,1
DSC05403_1,1
DSC05403_2,1
DSC05403_3,1
DSC05404_0,1
DSC05404_1,1
DSC05404_2,1
DSC05404_3,1
DSC05405_0,1
DSC05405_1,1
DSC05405_2,1
DSC05405_3,1
DSC05406_0,1
DSC05406_1,1
DSC05406_2,1
DSC05406_3,1
DSC05407_0,1
DSC05407_1,1
DSC05407_2,1
DSC05407_3,1
DSC05408_0,1
DSC05408_1,1
DSC05408_2,1
DSC05408_3,1
DSC05409_0,0
DSC05409_1,1
DSC05409_2,1
DSC05409_3,1
DSC05410_0,0
DSC05410_1,1
DSC05410_2,1
DSC05410_3,1
DSC05411_0,1
DSC05411_1,1
DSC05411_2,0
DSC05411_3,1
DSC05412_0,1
DSC05412_1,0
DSC05412_2,0
DSC05412_3,1
DSC05413_0,1
DSC05413_1,1
DSC05413_2,1
DSC05413_3,1
DSC05414_0,1
DSC05414_1,1
DSC05414_2,1
DSC05414_3,1
DSC05415_0,0
DSC05415_1,0
DSC05415_2,1
DSC05415_3,1
DSC05416_0,0
DSC05416_1,1
DSC05416_2,0
DSC05416_3,1
DSC05417_0,0
DSC05417_1,1
DSC05417_2,1
DSC05417_3,0
DSC05418_0,1
DSC05418_1,0
DSC05418_2,0
DSC05418_3,1
DSC05419_0,0
DSC05419_1,0
DSC05419_2,0
DSC05419_3,0
DSC05420_0,0
DSC05420_1,0
DSC05420_2,0
DSC05420_3,0
DSC05421_0,0
DSC05421_1,1
DSC05421_2,1
DSC05421_3,1
DSC05422_0,1
DSC05422_1,1
DSC05422_2,1
DSC05422_3,1
DSC05423_0,1
DSC05423_1,1
DSC05423_2,1
DSC05423_3,1
DSC05424_0,1
DSC05424_1,1
DSC05424_2,1
DSC05424_3,1
DSC05425_0,0
DSC05425_1,1
DSC05425_2,1
DSC05425_3,1
DSC05426_0,1
DSC05426_1,1
DSC05426_2,1
DSC05426_3,1
DSC05427_0,1
DSC05427_1,1
DSC05427_2,1
DSC05427_3,1
DSC05428_0,1
DSC05428_1,1
DSC05428_2,1
DSC05428_3,1
DSC05429_0,1
DSC05429_1,1
DSC05429_2,1
DSC05429_3,1
DSC05430_0,1
DSC05430_1,1
DSC05430_2,1
DSC05430_3,1
DSC05431_0,1
DSC05431_1,1
DSC05431_2,1
DSC05431_3,1
DSC05432_0,1
DSC05432_1,1
DSC05432_2,1
DSC05432_3,1
DSC05433_0,1
DSC05433_1,1
DSC05433_2,1
DSC05433_3,1
DSC05434_0,1
DSC05434_1,1
DSC05434_2,1
DSC05434_3,1
DSC05435_0,1
DSC05435_1,1
DSC05435_2,1
DSC05435_3,1
DSC05436_0,1
DSC05436_1,1
DSC05436_2,1
DSC05436_3,1
DSC05437_0,1
DSC05437_1,1
DSC05437_2,1
DSC05437_3,0
DSC05438_0,1
DSC05438_1,1
DSC05438_2,0
DSC05438_3,1
DSC05439_0,1
DSC05439_1,1
DSC05439_2,1
DSC05439_3,1
DSC05440_0,1
DSC05440_1,1
DSC05440_2,1
DSC05440_3,1
DSC05441_0,1
DSC05441_1,1
DSC05441_2,1
DSC05441_3,1
DSC05442_0,1
DSC05442_1,1
DSC05442_2,1
DSC05442_3,1
DSC05443_0,1
DSC05443_1,1
DSC05443_2,1
DSC05443_3,1
DSC05444_0,1
DSC05444_1,1
DSC05444_2,1
DSC05444_3,1
DSC05445_0,1
DSC05445_1,1
DSC05445_2,1
DSC05445_3,1
DSC05446_0,1
DSC05446_1,1
DSC05446_2,1
DSC05446_3,1
DSC05447_0,1
DSC05447_1,1
DSC05447_2,1
DSC05447_3,0
DSC05448_0,1
DSC05448_1,1
DSC05448_2,1
DSC05448_3,1
DSC05449_0,1
DSC05449_1,1
DSC05449_2,1
DSC05449_3,1
DSC05450_0,1
DSC05450_1,1
DSC05450_2,1
DSC05450_3,1
DSC05451_0,1
DSC05451_1,1
DSC05451_2,1
DSC05451_3,1
DSC05452_0,1
DSC05452_1,1
DSC05452_2,1
DSC05452_3,1
DSC05453_0,1
DSC05453_1,1
DSC05453_2,1
DSC05453_3,1
DSC05454_0,1
DSC05454_1,1
DSC05454_2,1
DSC05454_3,1
DSC05455_0,0
DSC05455_1,1
DSC05455_2,1
DSC05455_3,1
DSC05456_0,1
DSC05456_1,1
DSC05456_2,1
DSC05456_3,1
DSC05457_0,1
DSC05457_1,1
DSC05457_2,1
DSC05457_3,1
DSC05458_0,1
DSC05458_1,1
DSC05458_2,0
DSC05458_3,1
DSC05459_0,1
DSC05459_1,0
DSC05459_2,0
DSC05459_3,1
DSC05460_0,0
DSC05460_1,1
DSC05460_2,0
DSC05460_3,1
DSC05461_0,1
DSC05461_1,1
DSC05461_2,0
DSC05461_3,0
DSC05462_0,0
DSC05462_1,1
DSC05462_2,1
DSC05462_3,0
DSC05463_0,1
DSC05463_1,0
DSC05463_2,1
DSC05463_3,1
DSC05464_0,1
DSC05464_1,1
DSC05464_2,0
DSC05464_3,1
DSC05465_0,0
DSC05465_1,1
DSC05465_2,1
DSC05465_3,1
DSC05466_0,1
DSC05466_1,1
DSC05466_2,1
DSC05466_3,1
DSC05467_0,1
DSC05467_1,1
DSC05467_2,1
DSC05467_3,1
DSC05468_0,1
DSC05468_1,0
DSC05468_2,1
DSC05468_3,1
DSC05469_0,1
DSC05469_1,1
DSC05469_2,1
DSC05469_3,1
DSC05470_0,0
DSC05470_1,1
DSC05470_2,1
DSC05470_3,1
DSC05471_0,1
DSC05471_1,1
DSC05471_2,1
DSC05471_3,1
DSC05472_0,1
DSC05472_1,1
DSC05472_2,1
DSC05472_3,1
DSC05473_0,1
DSC05473_1,1
DSC05473_2,1
DSC05473_3,1
DSC05474_0,1
DSC05474_1,1
